FireplaceQu,LotShape,LandSlope,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,HeatingQC,KitchenQual,Functional,GarageFinish,GarageQual,GarageCond,PavedDrive,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude,Median_n_Closest_SalePrice
3.0,3.0,0.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,7.0,1.0,3.0,3.0,2.0,739,90,rl,60,10800,no_alley_access,lvl,inside,edwards,norm,duplex,1story,1987,1988,gable,plywood,plywood,none,0,cblock,glq,1200,unf,0,0,1200,gasa,y,sbrkr,1200,0,0,1200,3,0,3,0,3,1,5,0,no_garage,0.0,0,0,120,0,0,0,0,0,no_fence,none,0,3,2009,wd,alloca,179000.0,-93.65821075439453,42.02810287475586,124750.0
3.0,3.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,2558,90,rl,60,10890,no_alley_access,lvl,inside,swisu,norm,duplex,2story,1923,1950,hip,wd sdng,plywood,none,0,pconc,rec,371,unf,0,925,1296,grav,n,fusea,1296,1296,0,2592,2,0,2,0,6,2,12,0,no_garage,0.0,0,0,0,742,240,0,0,0,no_fence,shed,1512,1,2007,wd,adjland,,-93.65180969238281,42.018760681152344,137500.0
3.0,3.0,0.0,3.0,3.0,3.0,4.0,2.0,5.0,0.0,4.0,3.0,7.0,3.0,1.0,5.0,2.0,1164,90,rl,60,12900,no_alley_access,lvl,inside,sawyer,feedr,duplex,sfoyer,1969,1969,gable,plywood,plywood,none,0,cblock,glq,1198,unf,0,0,1198,gasa,y,sbrkr,1258,0,0,1258,2,0,0,2,0,2,6,0,carport,1969.0,2,400,120,0,0,0,0,0,no_fence,none,0,1,2008,wd,alloca,108959.0,-93.66695404052734,42.034427642822266,137750.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,2403,90,rl,63,8668,no_alley_access,lvl,corner,names,norm,duplex,1story,1968,1968,gable,metalsd,metalsd,none,0,cblock,unf,0,unf,0,1560,1560,gasa,y,sbrkr,1560,0,0,1560,0,0,2,0,4,2,8,0,detchd,1968.0,3,792,0,0,0,0,0,0,no_fence,none,0,5,2007,wd,normal,,-93.619384765625,42.049217224121094,147000.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,455,90,rl,63,9297,no_alley_access,lvl,inside,mitchel,norm,duplex,1story,1976,1976,gable,plywood,plywood,none,0,cblock,alq,1606,unf,0,122,1728,gasa,y,sbrkr,1728,0,0,1728,2,0,2,0,4,2,8,0,detchd,1976.0,2,560,0,0,0,0,0,0,no_fence,none,0,7,2006,wd,family,188000.0,-93.60353088378906,41.990135192871094,129500.0
3.0,3.0,0.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,7.0,3.0,5.0,5.0,2.0,635,90,rl,64,6979,no_alley_access,lvl,inside,oldtown,norm,duplex,sfoyer,1980,1980,gable,plywood,plywood,none,0,cblock,glq,1056,unf,0,0,1056,gasa,y,sbrkr,1056,0,0,1056,2,0,0,0,0,2,4,0,detchd,1980.0,2,576,264,56,0,0,0,0,gdprv,shed,600,6,2010,wd,normal,144000.0,-93.61167907714844,42.037208557128906,119200.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,1861,90,rl,64,7007,no_alley_access,bnk,inside,sawyerw,norm,duplex,1story,1979,1979,gable,hdboard,hdboard,none,0,slab,no_basement,0,no_basement,0,0,0,gasa,y,sbrkr,1513,0,0,1513,0,0,2,0,4,2,8,0,attchd,1979.0,2,400,0,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,,-93.67977905273438,42.03057098388672,161250.0
5.0,3.0,0.0,4.0,4.0,3.0,4.0,2.0,5.0,0.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,189,90,rl,64,7018,no_alley_access,bnk,inside,sawyerw,feedr,duplex,sfoyer,1979,1979,gable,plywood,plywood,stone,275,cblock,glq,1086,unf,0,0,1086,gasa,y,sbrkr,1224,0,0,1224,2,0,0,2,2,2,6,2,detchd,1979.0,2,528,120,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,153337.0,-93.67913818359375,42.03183364868164,154000.0
3.0,3.0,0.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,103,90,rl,64,7018,no_alley_access,bnk,inside,sawyerw,norm,duplex,1story,1979,1979,gable,hdboard,hdboard,none,0,slab,no_basement,0,no_basement,0,0,0,gasa,y,sbrkr,1535,0,0,1535,0,0,2,0,4,2,8,0,attchd,1979.0,2,410,0,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,118964.0,-93.6797866821289,42.03162384033203,158000.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,1859,90,rl,64,7018,no_alley_access,bnk,inside,sawyerw,norm,duplex,1story,1979,1979,gable,hdboard,hdboard,none,0,slab,no_basement,0,no_basement,0,0,0,gasa,y,sbrkr,1535,0,0,1535,0,0,2,0,4,2,8,0,attchd,1979.0,2,400,0,0,0,0,0,0,gdprv,none,0,6,2009,wd,alloca,,-93.6797866821289,42.03154373168945,156250.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,895,90,rl,64,7018,no_alley_access,bnk,inside,sawyerw,norm,duplex,1story,1979,1979,gable,plywood,plywood,none,0,slab,no_basement,0,no_basement,0,0,0,gasa,y,sbrkr,1535,0,0,1535,0,0,2,0,4,2,8,0,attchd,1979.0,2,400,0,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,118858.0,-93.67952728271484,42.03146743774414,158000.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,1858,90,rl,64,7018,no_alley_access,lvl,inside,sawyerw,feedr,duplex,2story,1979,1979,gable,hdboard,hdboard,none,0,slab,no_basement,0,no_basement,0,0,0,gasa,y,sbrkr,1114,1114,0,2228,0,0,2,0,6,2,8,0,detchd,1979.0,2,720,73,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,,-93.67910766601562,42.03162384033203,153668.5
3.0,3.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,898,90,rl,64,7018,no_alley_access,lvl,inside,sawyerw,feedr,duplex,2story,1979,1979,gable,plywood,plywood,none,0,slab,no_basement,0,no_basement,0,0,0,gasa,y,sbrkr,1120,1120,0,2240,0,0,2,0,6,2,12,0,detchd,1979.0,2,528,154,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,142953.0,-93.6791000366211,42.03145980834961,154500.0
5.0,3.0,0.0,4.0,4.0,3.0,4.0,2.0,5.0,0.0,4.0,2.0,7.0,3.0,5.0,5.0,2.0,1860,90,rl,64,7040,no_alley_access,lvl,inside,sawyerw,feedr,duplex,sfoyer,1979,1979,gable,plywood,plywood,brkface,216,cblock,glq,1094,unf,0,0,1094,gasa,y,sbrkr,1229,0,0,1229,2,0,0,2,2,2,6,2,detchd,1979.0,2,672,120,0,0,0,0,0,no_fence,none,0,6,2009,wd,alloca,,-93.67914581298828,42.031280517578125,154500.0
2.0,3.0,0.0,5.0,6.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,2199,90,rl,64,7804,no_alley_access,lvl,inside,swisu,norm,duplex,2.5unf,1930,1950,gable,stucco,stucco,none,0,brktil,alq,281,rec,679,0,960,gasa,y,sbrkr,960,960,0,1920,2,0,2,2,4,2,10,2,detchd,1930.0,2,480,248,0,121,0,0,0,no_fence,none,0,7,2008,wd,abnorml,,-93.6484146118164,42.019004821777344,160000.0
3.0,3.0,0.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,7.0,1.0,3.0,3.0,0.0,2190,90,rl,65,6012,no_alley_access,lvl,corner,edwards,norm,duplex,1story,1955,1955,gable,asbshng,plywood,none,0,pconc,no_basement,0,no_basement,0,0,0,gasa,n,sbrkr,1152,0,0,1152,0,0,2,0,2,2,6,0,no_garage,0.0,0,0,0,0,0,0,0,0,no_fence,none,0,6,2008,wd,adjland,,-93.66499328613281,42.020294189453125,116500.0
3.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,7.0,1.0,3.0,3.0,0.0,40,90,rl,65,6040,no_alley_access,lvl,inside,edwards,norm,duplex,1story,1955,1955,gable,asbshng,plywood,none,0,pconc,no_basement,0,no_basement,0,0,0,gasa,n,fusep,1152,0,0,1152,0,0,2,0,2,2,6,0,no_garage,0.0,0,0,0,0,0,0,0,0,no_fence,none,0,6,2008,wd,adjland,82000.0,-93.66504669189453,42.02048110961914,118000.0
3.0,3.0,0.0,5.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,2898,90,rl,65,8385,no_alley_access,lvl,inside,mitchel,norm,duplex,1story,1978,1978,gable,plywood,plywood,none,0,cblock,unf,0,unf,0,1664,1664,gasa,y,sbrkr,1664,0,0,1664,0,0,2,0,4,2,10,0,2types,1978.0,2,616,0,0,0,0,0,0,no_fence,none,0,10,2006,wd,normal,,-93.60673522949219,41.99435806274414,137000.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,1392,90,rl,65,8944,no_alley_access,lvl,inside,names,norm,duplex,1story,1967,1967,gable,plywood,plywood,none,0,cblock,unf,0,unf,0,1584,1584,gasa,y,sbrkr,1584,0,0,1584,0,0,2,0,4,2,8,0,detchd,1967.0,3,792,0,152,0,0,0,0,no_fence,none,0,4,2009,wd,normal,124000.0,-93.61967468261719,42.0493049621582,148500.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,1.0,3.0,3.0,2.0,1894,90,rl,65,10926,no_alley_access,lvl,inside,edwards,norm,duplex,1story,1959,1959,hip,vinylsd,vinylsd,brkface,74,cblock,unf,0,unf,0,1678,1678,gasa,y,sbrkr,1678,0,0,1678,0,0,2,0,6,2,10,0,no_garage,0.0,0,0,0,0,0,0,0,0,no_fence,none,0,8,2009,wd,normal,,-93.6644058227539,42.018218994140625,117000.0
3.0,3.0,0.0,4.0,6.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,7.0,1.0,3.0,3.0,0.0,922,90,rl,67,8777,no_alley_access,lvl,inside,edwards,feedr,duplex,1.5fin,1900,2003,gable,metalsd,metalsd,none,0,cblock,alq,1084,unf,0,188,1272,gasa,y,sbrkr,1272,928,0,2200,2,0,2,2,4,2,9,0,no_garage,0.0,0,0,0,70,0,0,0,0,gdprv,none,0,9,2008,wd,normal,145900.0,-93.67830657958984,42.019935607910156,149000.0
3.0,3.0,0.0,4.0,1.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,7.0,3.0,5.0,1.0,2.0,1620,90,rl,70,7700,no_alley_access,lvl,inside,mitchel,norm,duplex,2story,1985,1986,gable,hdboard,hdboard,none,0,pconc,unf,0,unf,0,1216,1216,gasa,y,sbrkr,1216,1216,0,2432,0,0,4,2,4,2,10,0,attchd,1985.0,2,616,200,0,0,0,0,0,no_fence,shed,600,2,2010,wd,normal,,-93.60303497314453,41.9876594543457,129900.0
3.0,3.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,0.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,1232,90,rl,70,7728,no_alley_access,lvl,inside,names,norm,duplex,slvl,1962,1962,hip,wd sdng,wd sdng,brkface,120,cblock,alq,803,unf,0,303,1106,gasa,y,sbrkr,1190,0,0,1190,1,0,1,0,3,1,6,0,attchd,1962.0,2,540,0,18,0,0,0,0,gdwo,none,0,5,2006,wd,normal,132500.0,-93.61933135986328,42.044734954833984,140000.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,2415,90,rl,70,8078,no_alley_access,lvl,inside,names,norm,duplex,1story,1958,1958,hip,wd sdng,wd sdng,stone,260,cblock,unf,0,unf,0,1560,1560,gasa,y,sbrkr,1560,0,0,1560,0,0,2,0,4,2,8,0,detchd,1958.0,2,484,0,0,0,0,0,0,no_fence,none,0,12,2007,wd,normal,,-93.61847686767578,42.040771484375,139700.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,1518,90,rl,70,8267,no_alley_access,lvl,corner,names,feedr,duplex,1story,1958,1958,gable,hdboard,hdboard,none,0,cblock,unf,0,unf,0,1604,1604,gasa,y,sbrkr,1604,0,0,1604,0,0,2,0,4,2,8,0,attchd,1958.0,2,576,42,0,0,0,0,0,no_fence,none,0,3,2010,wd,normal,,-93.61769104003906,42.04489517211914,142000.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,0.0,5.0,5.0,2.0,887,90,rl,70,8393,no_alley_access,lvl,corner,names,norm,duplex,1story,1959,2005,gable,metalsd,metalsd,brkface,122,cblock,lwq,528,unf,0,1098,1626,gasa,y,sbrkr,1712,0,0,1712,0,0,2,0,4,2,8,0,attchd,2005.0,2,588,272,54,0,0,0,0,no_fence,none,0,6,2006,wd,family,145000.0,-93.622314453125,42.0421142578125,140000.0
3.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,1233,90,rl,70,9842,no_alley_access,lvl,fr2,names,norm,duplex,1story,1962,1962,gable,hdboard,hdboard,none,0,slab,no_basement,0,no_basement,0,0,0,gasa,y,sbrkr,1224,0,0,1224,0,0,2,0,2,2,6,0,carport,1962.0,2,462,0,0,0,0,0,0,no_fence,none,0,3,2007,wd,normal,101800.0,-93.62136840820312,42.04133224487305,139400.0
3.0,3.0,0.0,3.0,2.0,1.0,1.0,4.0,5.0,3.0,4.0,3.0,7.0,1.0,3.0,3.0,2.0,1561,90,rl,72,10773,no_alley_access,lvl,inside,sawyer,norm,duplex,1story,1967,1967,gable,plywood,plywood,brkface,72,cblock,alq,704,unf,0,1128,1832,gasa,n,sbrkr,1832,0,0,1832,2,0,2,0,4,2,8,0,no_garage,0.0,0,0,0,58,0,0,0,0,no_fence,none,0,5,2010,wd,normal,,-93.6710205078125,42.03338623046875,137000.0
3.0,3.0,0.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,1.0,3.0,3.0,2.0,79,90,rl,72,10778,no_alley_access,lvl,inside,sawyer,norm,duplex,1story,1968,1968,hip,hdboard,hdboard,none,0,cblock,unf,0,unf,0,1768,1768,gasa,n,sbrkr,1768,0,0,1768,0,0,2,0,4,2,8,0,no_garage,0.0,0,0,0,0,0,0,0,0,no_fence,none,0,4,2010,wd,normal,136500.0,-93.67107391357422,42.03338623046875,137000.0
3.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,18,90,rl,72,10791,no_alley_access,lvl,inside,sawyer,norm,duplex,1story,1967,1967,gable,metalsd,metalsd,none,0,slab,no_basement,0,no_basement,0,0,0,gasa,y,sbrkr,1296,0,0,1296,0,0,2,0,2,2,6,0,carport,1967.0,2,516,0,0,0,0,0,0,no_fence,shed,500,10,2006,wd,normal,90000.0,-93.67121124267578,42.03338623046875,137000.0
3.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,2049,90,rl,72,11072,no_alley_access,lvl,inside,names,norm,duplex,1story,1965,1965,gable,hdboard,hdboard,none,0,cblock,unf,0,unf,0,1728,1728,gasa,y,sbrkr,1728,0,0,1728,0,0,2,0,6,2,10,0,detchd,1987.0,2,576,0,0,0,0,0,0,no_fence,none,0,11,2008,wd,normal,,-93.62461853027344,42.047542572021484,138500.0
3.0,3.0,0.0,5.0,7.0,2.0,2.0,2.0,5.0,0.0,2.0,2.0,7.0,3.0,5.0,5.0,2.0,2829,90,rl,73,9069,no_alley_access,lvl,inside,sawyerw,norm,duplex,sfoyer,1993,1993,gable,hdboard,hdboard,none,0,pconc,lwq,261,glq,1083,0,1344,gasa,y,sbrkr,1440,0,0,1440,2,0,2,0,2,2,8,0,attchd,1993.0,4,920,288,0,0,0,0,0,no_fence,none,0,4,2006,wd,normal,,-93.6801528930664,42.031517028808594,158000.0
3.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,7.0,1.0,3.0,3.0,0.0,2191,90,rl,74,6845,no_alley_access,lvl,inside,edwards,norm,duplex,1story,1955,1955,gable,wdshing,wd shng,brkcmn,58,slab,no_basement,0,no_basement,0,0,0,gasa,n,fusef,1152,0,0,1152,0,0,2,0,2,2,6,0,no_garage,0.0,0,0,0,0,0,0,0,0,no_fence,none,0,7,2008,wd,normal,,-93.66556549072266,42.0195426940918,118500.0
3.0,3.0,0.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,7.0,1.0,3.0,3.0,0.0,2553,90,rl,74,6882,no_alley_access,lvl,corner,edwards,norm,duplex,1story,1955,1955,gable,asbshng,plywood,brkcmn,128,pconc,no_basement,0,no_basement,0,0,0,gasa,n,sbrkr,1152,0,0,1152,0,0,2,0,2,2,6,0,no_garage,0.0,0,0,0,0,0,0,0,0,no_fence,none,0,9,2007,wd,normal,,-93.66476440429688,42.02006149291992,114000.0
3.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,571,90,rl,74,13101,no_alley_access,lvl,inside,names,norm,duplex,1story,1965,1965,gable,hdboard,hdboard,brkface,108,cblock,lwq,231,unf,0,1497,1728,gasa,y,sbrkr,1728,0,0,1728,0,0,2,0,6,2,10,0,detchd,1987.0,2,576,0,0,0,0,0,0,no_fence,none,0,11,2008,wd,normal,142600.0,-93.6246337890625,42.04818344116211,135750.0
3.0,3.0,0.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,2.0,5.0,5.0,2.0,2814,90,rl,75,8235,no_alley_access,lvl,inside,sawyer,norm,duplex,1story,1977,1977,gable,plywood,plywood,brkface,99,cblock,rec,483,unf,0,1466,1949,gasa,y,sbrkr,1949,0,0,1949,0,0,2,0,6,2,10,0,attchd,1977.0,2,586,32,0,0,0,0,0,no_fence,none,0,5,2006,wd,normal,,-93.67051696777344,42.03023147583008,143000.0
5.0,3.0,0.0,5.0,6.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,1730,90,rl,75,8250,no_alley_access,lvl,inside,sawyerw,norm,duplex,2story,1981,1981,gable,wd sdng,wd shng,none,0,slab,no_basement,0,no_basement,0,0,0,gasa,y,sbrkr,964,918,0,1882,0,0,2,0,4,2,8,2,attchd,1981.0,2,612,0,0,0,0,0,0,no_fence,none,0,5,2009,wd,normal,,-93.6839599609375,42.0357551574707,178500.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,7.0,1.0,3.0,3.0,2.0,2768,90,rl,75,8512,no_alley_access,lvl,corner,names,norm,duplex,1story,1960,1960,hip,brkface,brkface,none,0,cblock,unf,0,unf,0,1556,1556,gasa,y,sbrkr,1556,0,0,1556,0,0,2,0,4,2,8,0,no_garage,0.0,0,0,0,0,0,0,0,0,no_fence,none,0,9,2006,wd,normal,,-93.60689544677734,42.034828186035156,129450.0
3.0,0.0,0.0,4.0,6.0,3.0,2.0,2.0,5.0,0.0,2.0,2.0,7.0,3.0,5.0,5.0,2.0,1804,90,rl,75,8604,no_alley_access,lvl,inside,names,norm,duplex,sfoyer,1978,1978,gable,plywood,plywood,brkface,124,cblock,glq,941,unf,0,0,941,gasa,y,sbrkr,941,0,0,941,1,0,1,0,2,1,4,0,attchd,1978.0,2,564,0,40,0,0,0,0,no_fence,none,0,11,2009,wd,normal,,-93.60404968261719,42.03894805908203,139000.0
3.0,3.0,0.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,2046,90,rl,75,9750,no_alley_access,lvl,inside,nwames,rran,duplex,1story,1965,1965,gable,metalsd,metalsd,none,0,cblock,unf,0,unf,0,1625,1625,gasa,y,sbrkr,1625,0,0,1625,0,0,2,0,4,2,8,0,detchd,1965.0,2,484,0,0,0,0,0,0,no_fence,none,0,8,2008,conld,normal,,-93.63245391845703,42.04294204711914,167450.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,7.0,1.0,3.0,3.0,2.0,1012,90,rl,75,9825,no_alley_access,lvl,inside,edwards,norm,duplex,1story,1965,1965,hip,asphshn,asphshn,none,0,cblock,no_basement,0,no_basement,0,0,0,gasa,n,sbrkr,1664,0,0,1664,0,0,2,0,4,2,8,0,no_garage,0.0,0,0,0,0,0,0,0,0,no_fence,none,0,5,2010,wd,normal,100000.0,-93.67755126953125,42.02104187011719,155000.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,7.0,3.0,5.0,5.0,2.0,985,90,rl,75,10125,no_alley_access,lvl,inside,mitchel,norm,duplex,1.5fin,1977,1977,gable,plywood,plywood,none,0,cblock,no_basement,0,no_basement,0,0,0,gasa,y,sbrkr,1302,432,0,1734,0,0,2,0,4,2,8,0,attchd,1977.0,2,539,0,0,0,0,0,0,no_fence,none,0,8,2009,cod,normal,126000.0,-93.60452270507812,41.996917724609375,139000.0
3.0,3.0,0.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,1.0,2.0,1774,90,rl,76,9482,no_alley_access,lvl,inside,names,norm,duplex,1story,1958,1958,hip,wd sdng,wd sdng,brkface,657,pconc,unf,0,unf,0,1866,1866,gasa,y,sbrkr,1866,0,0,1866,0,0,2,0,4,2,8,0,detchd,1958.0,2,495,0,0,0,0,0,0,no_fence,none,0,12,2009,wd,normal,,-93.61654663085938,42.04045867919922,135980.0
3.0,3.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,2225,90,rl,76,10260,no_alley_access,lvl,inside,mitchel,norm,duplex,2story,1976,1976,gable,plywood,plywood,none,0,cblock,no_basement,0,no_basement,0,0,0,gasa,y,sbrkr,936,936,0,1872,0,0,2,2,4,2,8,0,attchd,1976.0,2,484,0,0,0,0,0,0,no_fence,none,0,11,2008,wd,abnorml,,-93.60291290283203,41.99690246582031,139000.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,1.0,3.0,7.0,3.0,5.0,5.0,2.0,2068,90,rl,76,12436,no_alley_access,lvl,inside,names,norm,duplex,1story,1957,1957,gable,wd sdng,wd sdng,none,0,cblock,unf,0,unf,0,1824,1824,gasa,y,fusea,1824,0,0,1824,0,0,2,0,5,2,9,0,detchd,1958.0,2,484,0,0,0,0,0,0,no_fence,none,0,1,2008,wd,normal,,-93.61845397949219,42.03470993041992,119000.0
3.0,3.0,0.0,5.0,4.0,3.0,4.0,2.0,5.0,1.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,780,90,rl,78,10530,no_alley_access,lvl,inside,mitchel,norm,duplex,sfoyer,1977,1977,gable,plywood,imstucc,brkface,90,cblock,glq,975,unf,0,0,975,gasa,y,sbrkr,1004,0,0,1004,1,0,1,0,2,1,4,0,attchd,1977.0,2,504,0,0,0,0,0,0,no_fence,none,0,5,2006,wd,normal,135000.0,-93.6031723022461,41.99690628051758,139000.0
3.0,3.0,0.0,4.0,5.0,3.0,2.0,4.0,5.0,3.0,0.0,3.0,7.0,3.0,5.0,5.0,2.0,1597,90,rl,78,15600,no_alley_access,lvl,inside,crawfor,norm,duplex,2story,1950,1991,gable,vinylsd,vinylsd,brkface,430,cblock,alq,375,unf,0,657,1032,gasa,y,sbrkr,1102,1075,0,2177,0,0,2,1,5,2,11,0,detchd,1950.0,2,484,0,0,0,0,0,0,no_fence,none,0,3,2010,wd,normal,,-93.63977813720703,42.01493835449219,189325.0
3.0,3.0,0.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,7.0,1.0,3.0,3.0,2.0,844,90,rl,80,8000,no_alley_access,lvl,corner,names,artery,duplex,1story,1961,1961,gable,brkface,brkface,none,0,cblock,unf,0,unf,0,1800,1800,gasa,n,sbrkr,1800,0,0,1800,0,0,2,0,6,2,10,0,no_garage,0.0,0,0,0,0,0,0,0,0,no_fence,none,0,7,2007,wd,normal,141000.0,-93.60674285888672,42.03461456298828,129000.0
3.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,3.0,5.0,5.0,2.0,911,90,rl,80,11600,no_alley_access,lvl,corner,names,feedr,duplex,2story,1960,1960,gable,metalsd,metalsd,brkface,361,cblock,rec,443,unf,0,662,1105,gasa,y,fusea,1105,1169,0,2274,0,0,2,0,5,2,12,0,detchd,1960.0,2,480,0,0,0,0,0,0,no_fence,none,0,1,2010,wd,normal,154300.0,-93.61841583251953,42.045936584472656,142000.0
3.0,3.0,0.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,7.0,2.0,5.0,5.0,2.0,1791,90,rl,81,9671,no_alley_access,lvl,corner,names,artery,duplex,2story,1969,1969,gable,metalsd,metalsd,stone,480,cblock,unf,0,unf,0,1248,1248,gasa,y,sbrkr,1248,1296,0,2544,0,0,2,2,6,2,12,0,attchd,1969.0,3,907,0,0,0,0,0,0,no_fence,none,0,8,2009,wd,normal,,-93.6103515625,42.041786193847656,141000.0
3.0,3.0,0.0,5.0,4.0,3.0,2.0,2.0,5.0,0.0,4.0,3.0,7.0,1.0,3.0,3.0,2.0,583,90,rl,81,11841,no_alley_access,lvl,inside,edwards,norm,duplex,sfoyer,1990,1990,gable,hdboard,hdboard,brkface,104,cblock,glq,816,unf,0,0,816,gasa,y,sbrkr,816,0,0,816,1,0,1,0,3,1,5,0,no_garage,0.0,0,0,0,32,0,0,0,0,no_fence,none,0,5,2007,wd,normal,118500.0,-93.6731948852539,42.01992416381836,142500.0
