Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude
2151,50,rl,50.0,5190,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,7,5,1948,1950,gable,compshg,brkface,plywood,unknown,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,570.0,570.0,gasa,ta,y,sbrkr,617,462,0,1079,0.0,0.0,1,0,2,1,ta,5,typ,1,gd,attchd,1948.0,unf,1.0,249.0,ta,ta,y,135,0,0,0,0,0,unknown,,unknown,0,1,2008,wd,normal,,-93.66515,42.027507
2152,30,rl,85.0,19550,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,5,7,1940,2007,flat,tar&grv,unknown,unknown,unknown,0.0,ta,ta,pconc,ta,ta,gd,alq,1035.0,unf,0.0,545.0,1580.0,gasa,ex,y,sbrkr,1518,0,0,1518,1.0,0.0,1,0,2,1,fa,5,typ,2,gd,no_garage,,no_garage,0.0,0.0,,,y,0,39,0,0,0,0,unknown,,unknown,0,1,2008,wd,normal,,-93.663123,42.028233
2153,20,rl,68.0,9571,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,5,6,1956,1956,hip,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,cblock,ta,ta,av,rec,870.0,unf,0.0,639.0,1509.0,gasa,ta,y,fusea,1509,0,0,1509,1.0,0.0,1,0,3,1,gd,6,typ,1,ta,attchd,1956.0,unf,1.0,322.0,ta,ta,y,158,0,0,0,576,0,unknown,mnprv,unknown,0,7,2008,wd,normal,,-93.667534,42.024025
2154,90,rl,50.0,9350,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,duplex,sfoyer,5,5,1975,1975,gable,compshg,hdboard,hdboard,unknown,0.0,ta,ta,pconc,gd,ta,av,glq,864.0,unf,0.0,0.0,864.0,gasa,fa,n,sbrkr,864,0,0,864,1.0,0.0,1,0,2,1,ta,4,typ,0,,no_garage,,no_garage,0.0,0.0,,,y,0,0,0,0,0,0,unknown,,unknown,0,4,2008,wd,normal,,-93.66506590000002,42.0257161
2155,60,rl,50.0,9360,pave,no_alley_access,reg,lvl,allpub,corner,gtl,edwards,norm,norm,1fam,2story,6,8,1962,2001,gable,compshg,vinylsd,vinylsd,brkcmn,216.0,gd,ta,cblock,ta,ta,no,rec,324.0,unf,0.0,297.0,621.0,gasa,ta,y,sbrkr,621,648,0,1269,0.0,0.0,1,1,3,1,ta,7,typ,0,,detchd,1962.0,unf,1.0,280.0,ta,ta,y,0,236,0,0,0,0,unknown,gdwo,unknown,0,11,2008,wd,normal,,-93.66526,42.025036
2156,60,rl,,9771,pave,no_alley_access,ir3,lvl,allpub,corner,gtl,sawyerw,norm,norm,1fam,2story,6,5,1995,2002,gable,compshg,hdboard,hdboard,brkface,190.0,gd,ta,pconc,gd,ta,no,lwq,779.0,unf,0.0,298.0,1077.0,gasa,ex,y,sbrkr,1093,1721,0,2814,0.0,1.0,2,1,4,1,gd,9,typ,1,ta,builtin,1995.0,fin,2.0,614.0,ta,ta,y,48,32,0,0,216,0,unknown,gdprv,unknown,0,6,2008,wd,normal,,-93.683302,42.033912
2157,20,rl,80.0,9938,pave,no_alley_access,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,1story,7,5,1994,1994,gable,compshg,hdboard,hdboard,brkface,251.0,gd,ta,pconc,gd,ta,no,glq,1271.0,unf,0.0,331.0,1602.0,gasa,ex,y,sbrkr,1626,0,0,1626,1.0,0.0,2,1,3,1,gd,7,typ,1,ta,attchd,1994.0,rfn,2.0,534.0,ta,ta,y,424,40,0,0,0,0,unknown,,unknown,0,4,2008,wd,normal,,-93.682029,42.03085
2158,60,rl,,14171,pave,no_alley_access,ir2,lvl,allpub,culdsac,gtl,sawyerw,norm,norm,1fam,2story,7,5,1993,1994,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,no,glq,355.0,unf,0.0,457.0,812.0,gasa,ex,y,sbrkr,1101,1099,0,2200,0.0,0.0,2,1,4,1,gd,9,typ,1,ta,attchd,1993.0,rfn,2.0,453.0,ta,ta,y,168,98,0,0,0,0,unknown,,unknown,0,12,2008,wd,normal,,-93.682032,42.031077
2159,80,rl,85.0,10541,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,sawyerw,norm,norm,1fam,slvl,7,5,1996,1996,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,672.0,672.0,gasa,ex,y,sbrkr,1302,735,0,2037,0.0,0.0,2,1,3,1,gd,8,typ,1,ta,attchd,1996.0,fin,2.0,472.0,ta,ta,y,100,33,0,0,0,0,unknown,,unknown,0,2,2008,wd,normal,,-93.682175,42.030621
2160,60,rl,65.0,10616,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,2007,2007,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,628.0,628.0,gasa,ex,y,sbrkr,628,728,0,1356,0.0,0.0,2,1,3,1,gd,6,typ,1,gd,builtin,2007.0,fin,2.0,484.0,ta,ta,y,100,24,0,0,0,0,unknown,,unknown,0,3,2008,new,partial,,-93.691284,42.025411
2161,20,rl,65.0,9345,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,8,5,2007,2007,gable,compshg,vinylsd,vinylsd,stone,156.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1615.0,1615.0,gasa,ex,y,sbrkr,1615,0,0,1615,0.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2007.0,rfn,3.0,864.0,ta,ta,y,168,30,0,0,0,0,unknown,,unknown,0,5,2008,wd,normal,,-93.691095,42.025275
2162,20,rl,91.0,11778,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,9,5,2008,2008,hip,compshg,vinylsd,vinylsd,stone,554.0,gd,ta,pconc,gd,ta,gd,glq,2085.0,unf,0.0,186.0,2271.0,gasa,ex,y,sbrkr,2276,0,0,2276,1.0,0.0,2,0,3,1,ex,7,typ,2,gd,attchd,2008.0,rfn,3.0,1348.0,gd,ta,y,0,0,70,0,255,0,unknown,,unknown,0,6,2008,wd,abnorml,,-93.68698,42.027368
2163,20,rl,91.0,11778,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,posn,norm,1fam,1story,9,5,2008,2008,hip,compshg,vinylsd,vinylsd,stone,402.0,ex,ta,pconc,ex,ta,av,glq,1153.0,unf,0.0,598.0,1751.0,gasa,ex,y,sbrkr,1766,0,0,1766,1.0,0.0,2,1,3,1,ex,8,typ,2,gd,attchd,2008.0,fin,3.0,874.0,ta,ta,y,216,36,0,0,0,0,unknown,,unknown,0,12,2008,new,partial,,-93.686789,42.027193
2164,80,rl,,11454,pave,no_alley_access,ir2,lvl,allpub,corner,gtl,sawyerw,norm,norm,1fam,slvl,8,5,1995,1995,gable,compshg,vinylsd,vinylsd,brkface,302.0,gd,ta,pconc,gd,ta,gd,glq,770.0,unf,0.0,631.0,1401.0,gasa,ex,y,sbrkr,1511,0,0,1511,1.0,0.0,2,0,3,1,gd,6,typ,1,fa,attchd,1995.0,fin,3.0,811.0,ta,ta,y,168,42,0,0,0,0,unknown,,unknown,0,2,2008,wd,normal,,-93.681136,42.030276
2165,20,rl,,11500,pave,no_alley_access,ir1,bnk,allpub,culdsac,gtl,clearcr,norm,norm,1fam,1story,6,6,1966,1966,flat,tar&grv,plywood,plywood,unknown,0.0,ta,ta,cblock,gd,gd,gd,lwq,262.0,alq,723.0,197.0,1182.0,gasa,ex,y,sbrkr,1643,0,0,1643,1.0,0.0,2,0,2,1,ta,6,typ,1,gd,attchd,1966.0,unf,2.0,438.0,ta,ta,y,339,0,0,0,0,0,unknown,,unknown,0,3,2008,wd,normal,,-93.6826513,42.0249247
2166,20,rl,65.0,9750,pave,no_alley_access,reg,low,allpub,inside,mod,collgcr,norm,norm,1fam,1story,5,7,1994,1994,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,pconc,gd,ta,no,glq,722.0,unf,0.0,268.0,990.0,gasa,ex,y,sbrkr,990,0,0,990,1.0,0.0,1,0,3,1,ta,5,typ,0,,detchd,1997.0,unf,2.0,528.0,ta,ta,y,168,0,0,0,0,0,unknown,,unknown,0,8,2008,wd,normal,,-93.692009,42.021173
2167,20,rl,,8696,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,1997,1998,gable,compshg,vinylsd,vinylsd,brkface,150.0,ta,ta,pconc,gd,ta,gd,glq,1308.0,unf,0.0,110.0,1418.0,gasa,ex,y,sbrkr,1418,0,0,1418,1.0,0.0,2,0,3,1,gd,5,typ,1,ta,attchd,1997.0,rfn,2.0,558.0,ta,ta,y,208,110,0,0,0,0,unknown,,unknown,0,5,2008,wd,normal,,-93.690719,42.018501
2168,60,rl,,13142,pave,no_alley_access,ir1,lvl,allpub,corner,gtl,collgcr,posn,norm,1fam,2story,6,5,1997,1997,gable,compshg,vinylsd,vinylsd,brkface,128.0,ta,ta,pconc,gd,ta,no,glq,688.0,unf,0.0,176.0,864.0,gasa,ex,y,sbrkr,872,899,0,1771,1.0,0.0,2,1,3,1,gd,6,typ,0,,attchd,1997.0,rfn,2.0,600.0,ta,ta,y,0,96,0,0,0,0,unknown,,unknown,0,7,2008,wd,normal,,-93.689772,42.018786
2169,60,rl,68.0,8998,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,2000,2000,gable,compshg,vinylsd,vinylsd,brkface,120.0,gd,ta,pconc,gd,ta,mn,glq,527.0,unf,0.0,255.0,782.0,gasa,ex,y,sbrkr,782,870,0,1652,0.0,0.0,2,1,3,1,gd,6,typ,0,,attchd,2000.0,rfn,2.0,532.0,ta,ta,y,0,70,0,0,0,0,unknown,,unknown,0,6,2008,wd,normal,,-93.690276,42.017423
2170,60,rl,75.0,12192,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,2000,2001,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,no,glq,663.0,unf,0.0,265.0,928.0,gasa,ex,y,sbrkr,928,895,0,1823,1.0,0.0,2,1,3,1,gd,6,typ,0,,attchd,2000.0,rfn,2.0,626.0,ta,ta,y,192,36,0,0,0,0,unknown,,shed,4500,5,2008,wd,normal,,-93.688958,42.01626
2171,20,rl,,12250,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,5,6,1978,1978,gable,compshg,hdboard,hdboard,brkface,180.0,ta,ta,cblock,gd,ta,mn,alq,781.0,unf,0.0,83.0,864.0,gasa,ex,y,sbrkr,1174,0,0,1174,1.0,0.0,1,0,3,1,ta,5,typ,0,,attchd,1978.0,unf,2.0,528.0,ta,ta,y,211,0,280,0,0,0,unknown,,unknown,0,5,2008,wd,normal,,-93.687518,42.018839
2172,20,rl,,9216,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,5,6,1975,1975,gable,compshg,hdboard,hdboard,brkface,176.0,ta,ta,cblock,ta,ta,av,alq,294.0,unf,0.0,782.0,1076.0,gasa,ta,y,sbrkr,1076,0,0,1076,0.0,0.0,1,1,3,1,ta,5,typ,1,fa,detchd,1985.0,unf,2.0,576.0,ta,ta,y,0,0,0,0,0,0,unknown,mnprv,unknown,0,9,2008,wd,abnorml,,-93.685865,42.020694
2173,20,rl,40.0,14330,pave,no_alley_access,ir1,lvl,allpub,culdsac,gtl,collgcr,norm,norm,1fam,1story,5,6,1975,2001,gable,compshg,plywood,wd sdng,unknown,0.0,ta,ta,cblock,ta,ta,no,rec,88.0,alq,596.0,180.0,864.0,gasa,ta,y,sbrkr,1558,0,0,1558,1.0,0.0,2,0,2,1,ta,5,min2,0,,attchd,1975.0,fin,2.0,440.0,ta,ta,y,140,0,239,0,227,0,unknown,,unknown,0,8,2008,wd,normal,,-93.6844,42.02107
2174,60,rl,,10400,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,2001,2001,gable,compshg,vinylsd,vinylsd,brkface,227.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1257.0,1257.0,gasa,ex,y,sbrkr,1290,871,0,2161,0.0,0.0,2,1,3,1,gd,8,typ,1,ta,attchd,2001.0,rfn,2.0,570.0,ta,ta,y,0,84,0,0,0,0,unknown,,unknown,0,6,2008,wd,normal,,-93.684227,42.018709
2175,60,rl,,9720,pave,no_alley_access,ir1,lvl,allpub,culdsac,gtl,collgcr,norm,norm,1fam,2story,9,5,2001,2002,gable,compshg,vinylsd,vinylsd,brkface,134.0,gd,ta,pconc,gd,ta,mn,glq,1194.0,unf,0.0,163.0,1357.0,gasa,ex,y,sbrkr,1366,581,0,1947,1.0,0.0,2,1,3,1,gd,7,typ,1,ta,builtin,2001.0,fin,3.0,725.0,ta,ta,y,168,116,0,0,0,0,unknown,,unknown,0,1,2008,wd,normal,,-93.685569,42.017484
2176,20,rl,,14860,pave,no_alley_access,ir2,lvl,allpub,culdsac,gtl,collgcr,norm,norm,1fam,1story,8,5,2002,2003,hip,compshg,vinylsd,vinylsd,brkface,240.0,gd,ta,pconc,ex,ta,gd,glq,1538.0,unf,0.0,240.0,1778.0,gasa,ex,y,sbrkr,1786,0,0,1786,1.0,0.0,2,0,3,1,gd,6,typ,1,gd,attchd,2002.0,rfn,3.0,715.0,ta,ta,y,182,35,0,0,0,0,unknown,,unknown,0,6,2008,wd,normal,,-93.68522,42.018186
2177,60,rl,41.0,10905,pave,no_alley_access,ir2,lvl,allpub,culdsac,gtl,collgcr,norm,norm,1fam,2story,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1129.0,1129.0,gasa,ex,y,sbrkr,1129,1198,0,2327,0.0,0.0,2,1,4,1,gd,9,typ,1,gd,builtin,2003.0,rfn,2.0,596.0,ta,ta,y,0,57,0,0,0,0,unknown,,unknown,0,8,2008,wd,normal,,-93.688193,42.016341
2178,60,rl,96.0,11690,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,8,5,1999,2000,gable,compshg,vinylsd,vinylsd,brkface,192.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,850.0,850.0,gasa,ex,y,sbrkr,886,878,0,1764,0.0,0.0,2,1,3,1,gd,7,typ,1,ta,attchd,1999.0,unf,2.0,560.0,ta,ta,y,120,29,0,0,0,0,unknown,,unknown,0,6,2008,wd,normal,,-93.683856,42.016709
2179,120,rm,,4426,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,twnhse,1story,6,5,2004,2004,gable,compshg,vinylsd,vinylsd,brkface,205.0,gd,ta,pconc,gd,ta,mn,glq,662.0,unf,0.0,186.0,848.0,gasa,ex,y,sbrkr,848,0,0,848,1.0,0.0,1,0,1,1,gd,3,typ,0,,attchd,2004.0,rfn,2.0,420.0,ta,ta,y,140,0,0,0,0,0,unknown,,unknown,0,2,2008,wd,normal,,-93.68369,42.016254
2180,90,rm,83.0,10126,pave,no_alley_access,reg,lvl,allpub,corner,gtl,collgcr,norm,norm,duplex,sfoyer,6,5,1997,1998,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,gd,pconc,gd,ta,gd,glq,1593.0,lwq,162.0,83.0,1838.0,gasa,ex,y,sbrkr,1838,0,0,1838,2.0,0.0,2,0,2,2,ta,8,typ,0,,attchd,1998.0,unf,3.0,721.0,ta,ta,y,160,67,0,0,0,0,unknown,,unknown,0,7,2008,wd,abnorml,,-93.68031,42.016262
2181,20,rl,75.0,9750,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,2004,2004,gable,compshg,vinylsd,vinylsd,stone,50.0,gd,ta,pconc,gd,ta,mn,glq,24.0,unf,0.0,1421.0,1445.0,gasa,ex,y,sbrkr,1445,0,0,1445,0.0,0.0,2,0,3,1,gd,6,typ,0,,attchd,2004.0,unf,2.0,470.0,ta,ta,y,0,35,0,0,0,0,unknown,,unknown,0,6,2008,wd,normal,,-93.685207,42.013912
2182,20,rl,85.0,11058,pave,no_alley_access,reg,lvl,allpub,corner,gtl,collgcr,norm,norm,1fam,1story,7,6,2007,2007,gable,compshg,vinylsd,vinylsd,stone,212.0,gd,ta,pconc,gd,ta,no,glq,56.0,unf,0.0,1508.0,1564.0,gasa,ex,y,sbrkr,1564,0,0,1564,0.0,0.0,2,0,3,1,gd,6,typ,0,,attchd,2007.0,rfn,3.0,814.0,ta,ta,y,0,24,0,0,0,0,unknown,,unknown,0,2,2008,wd,normal,,-93.683435,42.015975
2183,20,rl,74.0,9627,pave,no_alley_access,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,2007,2007,gable,compshg,vinylsd,vinylsd,unknown,0.0,gd,ta,pconc,gd,ta,av,glq,24.0,unf,0.0,1327.0,1351.0,gasa,ex,y,sbrkr,1361,0,0,1361,0.0,0.0,2,0,3,1,gd,6,typ,0,,attchd,2007.0,rfn,2.0,610.0,ta,ta,y,0,50,0,0,0,0,unknown,,unknown,0,6,2008,wd,normal,,-93.683435,42.015368
2184,20,rl,75.0,9825,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,5,5,1966,1966,hip,compshg,hdboard,hdboard,unknown,0.0,ta,ta,cblock,ta,ta,no,rec,609.0,unf,0.0,483.0,1092.0,gasa,ta,y,sbrkr,1092,0,0,1092,0.0,0.0,1,0,3,1,ta,6,typ,0,,attchd,1966.0,unf,1.0,264.0,ta,ta,y,259,0,0,0,161,0,unknown,mnprv,unknown,0,4,2008,cod,abnorml,,-93.677551,42.020905
2185,85,rl,64.0,12102,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,sfoyer,5,5,1976,1976,gable,compshg,hdboard,plywood,brkface,222.0,ta,ta,cblock,gd,gd,gd,alq,456.0,unf,0.0,0.0,456.0,gasa,ex,y,sbrkr,1033,0,0,1033,0.0,1.0,1,0,3,1,ta,6,typ,0,,builtin,1976.0,rfn,2.0,504.0,fa,ta,y,224,0,0,0,0,0,unknown,,unknown,0,4,2008,wd,family,,-93.673447,42.019997
2186,20,rl,65.0,6500,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,6,6,1976,1976,hip,compshg,hdboard,plywood,brkface,84.0,ta,ta,cblock,ta,unknown,no,blq,1033.0,unf,0.0,94.0,1127.0,gasa,ta,y,sbrkr,1127,0,0,1127,0.0,1.0,1,1,3,1,ta,6,typ,1,po,detchd,1991.0,unf,2.0,480.0,ta,ta,y,0,0,138,0,0,0,unknown,,unknown,0,5,2008,wd,normal,,-93.673571,42.019996
2187,80,rl,,9638,pave,no_alley_access,ir1,lvl,allpub,culdsac,gtl,edwards,norm,norm,1fam,slvl,6,6,1977,1977,hip,compshg,plywood,plywood,unknown,0.0,ta,ta,cblock,ta,ta,av,alq,368.0,rec,120.0,541.0,1029.0,gasa,ta,y,sbrkr,1117,0,0,1117,1.0,0.0,1,0,3,1,ta,6,typ,1,fa,attchd,1977.0,rfn,2.0,542.0,ta,ta,y,292,0,0,0,0,0,unknown,,unknown,0,11,2008,wd,normal,,-93.675294,42.018852
2188,60,rl,72.0,7200,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,2story,6,7,1976,2001,hip,compshg,plywood,plywood,unknown,0.0,ta,ta,cblock,ta,ta,av,alq,288.0,unf,0.0,396.0,684.0,gasa,ta,y,sbrkr,684,714,0,1398,0.0,0.0,1,1,3,1,ta,6,typ,1,ta,attchd,1976.0,fin,2.0,440.0,ta,ta,y,0,0,0,0,0,0,unknown,mnprv,unknown,0,2,2008,wd,normal,,-93.675173,42.018912
2189,20,rl,123.0,47007,pave,no_alley_access,ir1,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,5,7,1959,1996,gable,compshg,plywood,plywood,unknown,0.0,ta,ta,slab,,unknown,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,y,sbrkr,3820,0,0,3820,0.0,0.0,3,1,5,1,ex,11,typ,2,gd,attchd,1959.0,unf,2.0,624.0,ta,ta,y,0,372,0,0,0,0,unknown,,unknown,0,7,2008,wd,normal,,-93.675582,42.01738599999999
2190,90,rl,65.0,6012,pave,no_alley_access,reg,lvl,allpub,corner,gtl,edwards,norm,norm,duplex,1story,4,5,1955,1955,gable,compshg,asbshng,plywood,unknown,0.0,ta,fa,pconc,,unknown,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,n,sbrkr,1152,0,0,1152,0.0,0.0,2,0,2,2,ta,6,typ,0,,no_garage,,no_garage,0.0,0.0,,,n,0,0,0,0,0,0,unknown,,unknown,0,6,2008,wd,adjland,,-93.6649923,42.0202945
2191,90,rl,74.0,6845,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,duplex,1story,4,5,1955,1955,gable,compshg,wdshing,wd shng,brkcmn,58.0,ta,ta,slab,,unknown,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,ta,n,fusef,1152,0,0,1152,0.0,0.0,2,0,2,2,ta,6,typ,0,,no_garage,,no_garage,0.0,0.0,,,n,0,0,0,0,0,0,unknown,,unknown,0,7,2008,wd,normal,,-93.665562,42.019544
2192,190,rl,56.0,6931,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,2fmcon,1story,4,5,1955,1955,hip,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,cblock,ta,ta,av,alq,784.0,unf,0.0,0.0,784.0,gasa,ta,n,fusep,784,0,0,784,1.0,0.0,1,0,2,1,ta,4,typ,0,,no_garage,,no_garage,0.0,0.0,,,y,112,0,0,0,0,0,unknown,,unknown,0,5,2008,wd,normal,,-93.661895,42.020112
2193,50,rl,60.0,12180,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,5,7,1938,2007,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0.0,585.0,585.0,gasa,gd,y,fusef,585,468,0,1053,0.0,0.0,1,1,2,1,ex,5,typ,0,,no_garage,,no_garage,0.0,0.0,,,n,42,0,0,0,0,0,unknown,,unknown,0,1,2008,wd,family,,-93.660115,42.021582
2194,50,rl,57.0,8050,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,5,8,1947,1993,gable,compshg,metalsd,metalsd,unknown,0.0,ta,gd,slab,,unknown,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,gd,y,sbrkr,929,208,0,1137,0.0,0.0,1,1,4,1,ta,8,min1,0,,no_garage,,no_garage,0.0,0.0,,,y,0,0,0,0,0,0,unknown,,unknown,0,4,2008,wd,normal,,-93.664925,42.01797
2195,20,rl,68.0,9520,pave,no_alley_access,reg,bnk,allpub,inside,mod,edwards,norm,norm,1fam,1story,4,5,1953,1953,gable,compshg,metalsd,metalsd,stone,115.0,ta,ta,cblock,gd,ta,no,rec,767.0,unf,0.0,144.0,911.0,gasa,ta,y,sbrkr,930,0,0,930,0.0,0.0,1,0,2,1,ta,5,typ,0,,attchd,1953.0,rfn,1.0,286.0,ta,ta,y,134,0,0,0,0,0,unknown,mnprv,gar2,3000,5,2008,wd,normal,,-93.665829,42.017962
2196,80,rl,62.0,7692,pave,no_alley_access,reg,bnk,allpub,inside,mod,edwards,norm,norm,1fam,slvl,4,6,1954,1954,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,cblock,ex,ta,av,unf,0.0,unf,0.0,416.0,416.0,gasa,gd,y,fusea,1204,0,0,1204,0.0,0.0,1,0,3,1,ta,6,typ,0,,basment,1954.0,unf,1.0,312.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,11,2008,wd,abnorml,,-93.661763,42.017874
2197,30,rl,67.0,5142,pave,no_alley_access,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,4,7,1923,2008,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,pconc,ta,ta,no,alq,224.0,unf,0.0,725.0,949.0,gasa,ta,y,sbrkr,949,343,0,1292,0.0,0.0,1,1,3,1,gd,6,typ,0,,detchd,1923.0,unf,1.0,205.0,ta,ta,n,0,0,183,0,0,0,unknown,,unknown,0,6,2008,wd,normal,,-93.6558,42.02224
2198,30,rl,60.0,7290,pave,no_alley_access,reg,lvl,allpub,corner,gtl,swisu,norm,norm,1fam,1story,7,8,1921,1950,gable,compshg,wdshing,wd shng,brkface,174.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,1228.0,1228.0,gasa,ex,y,sbrkr,1424,0,0,1424,0.0,0.0,2,0,2,1,ta,7,typ,1,gd,attchd,1921.0,unf,1.0,312.0,ta,ta,y,0,0,90,0,0,0,unknown,,unknown,0,4,2008,wd,normal,,-93.651635,42.017083
2199,90,rl,64.0,7804,pave,no_alley_access,reg,lvl,allpub,inside,gtl,swisu,norm,norm,duplex,2.5unf,6,7,1930,1950,gable,compshg,stucco,stucco,unknown,0.0,ta,ta,brktil,ta,ta,no,alq,281.0,rec,679.0,0.0,960.0,gasa,ex,y,sbrkr,960,960,0,1920,2.0,0.0,2,2,4,2,ta,10,typ,2,gd,detchd,1930.0,unf,2.0,480.0,ta,ta,y,248,0,121,0,0,0,unknown,,unknown,0,7,2008,wd,abnorml,,-93.648411,42.019005
2200,70,rl,66.0,8969,pave,no_alley_access,reg,bnk,allpub,inside,gtl,crawfor,norm,norm,1fam,2story,6,6,1926,1950,gambrel,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,brktil,ta,ta,no,blq,379.0,unf,0.0,265.0,644.0,gasa,ex,y,sbrkr,672,644,0,1316,1.0,0.0,1,0,2,1,ta,6,typ,1,gd,detchd,2001.0,unf,1.0,369.0,ta,ta,p,0,0,0,0,192,0,unknown,mnprv,unknown,0,7,2008,wd,normal,,-93.646438,42.01791
