Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Median_n_Closest_SalePrice
2745,20,rl,70.0,8092,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,8,1954,2000,hip,compshg,wd sdng,wd sdng,brkface,176.0,ta,gd,cblock,ta,ta,no,alq,824.0,unf,0.0,226.0,1050.0,gasa,ex,y,sbrkr,1050,0,0,1050,1.0,0.0,1,0,3,1,gd,6,typ,0,,attchd,1954.0,rfn,1.0,286.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,6,2006,wd,abnorml,,135960.0
2746,20,rl,66.0,12778,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1952,2003,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ta,cblock,ta,ta,no,glq,658.0,unf,0.0,350.0,1008.0,gasa,ex,y,fusea,1008,0,0,1008,1.0,0.0,1,0,2,1,ta,4,typ,0,,attchd,1952.0,rfn,1.0,280.0,ta,ta,y,0,154,0,0,0,0,unknown,mnprv,unknown,0,1,2006,wd,normal,,136750.0
2747,20,rl,75.0,10170,pave,no_alley_access,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,6,6,1951,1951,hip,compshg,wd sdng,wd sdng,brkface,522.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,216.0,216.0,gasa,ta,y,sbrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,gd,5,typ,1,gd,attchd,1951.0,unf,2.0,400.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,6,2006,wd,normal,,129000.0
2748,80,rl,55.0,7700,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,slvl,5,7,1956,1956,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,cblock,gd,ta,no,blq,271.0,unf,0.0,30.0,301.0,gasa,ex,y,fusea,1145,0,0,1145,0.0,0.0,1,0,3,1,ta,6,min2,0,,detchd,1993.0,unf,2.0,684.0,ta,ta,y,0,0,0,0,0,0,unknown,gdwo,unknown,0,9,2006,wd,normal,,123500.0
2749,20,rl,65.0,11050,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,5,1956,1956,hip,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,cblock,ta,ta,no,lwq,488.0,unf,0.0,517.0,1005.0,gasa,ex,y,sbrkr,1005,0,0,1005,0.0,0.0,1,0,2,1,ta,6,typ,1,ta,attchd,1956.0,unf,1.0,319.0,ta,ta,y,0,0,0,0,288,0,unknown,,unknown,0,7,2006,wd,normal,,123500.0
2750,20,rl,80.0,13600,pave,no_alley_access,reg,bnk,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1955,1955,gable,compshg,hdboard,hdboard,unknown,0.0,ta,ta,cblock,ta,ta,no,rec,144.0,blq,912.0,0.0,1056.0,gasa,gd,y,sbrkr,1056,0,0,1056,1.0,0.0,1,1,3,1,ta,6,typ,0,,attchd,1955.0,fin,1.0,300.0,ta,ta,y,0,0,0,0,0,0,unknown,mnprv,shed,650,11,2006,wd,normal,,115000.0
2751,20,rl,85.0,15428,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1951,1991,hip,compshg,metalsd,metalsd,unknown,0.0,ta,ta,cblock,ta,ta,no,rec,741.0,unf,0.0,143.0,884.0,gasa,ex,y,sbrkr,884,0,0,884,1.0,0.0,1,0,2,1,ta,4,typ,0,,attchd,1951.0,fin,1.0,270.0,ta,ta,y,0,0,0,0,195,0,unknown,,unknown,0,6,2006,wd,normal,,118500.0
2752,30,rl,118.0,21299,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,7,5,1941,1963,hip,wdshake,brkface,brkface,unknown,0.0,gd,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,929.0,929.0,gasa,ex,y,sbrkr,2039,0,0,2039,1.0,0.0,1,1,3,1,ta,7,min1,3,gd,2types,1941.0,unf,3.0,791.0,ta,ta,y,0,0,90,0,0,0,unknown,,unknown,0,12,2006,cod,abnorml,,136750.0
2753,20,rl,70.0,13300,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,5,1956,2001,hip,compshg,wd sdng,vinylsd,unknown,0.0,ta,ta,cblock,ta,ta,no,rec,494.0,unf,0.0,521.0,1015.0,gasa,gd,y,sbrkr,1384,0,0,1384,1.0,0.0,1,0,2,1,ta,6,min1,0,,attchd,2001.0,unf,2.0,896.0,ta,ta,y,75,0,0,323,0,0,unknown,,shed,400,6,2006,wd,normal,,131000.0
2754,190,rl,94.0,22136,pave,no_alley_access,reg,lvl,allpub,inside,gtl,oldtown,artery,norm,2fmcon,1.5fin,5,5,1925,1975,gable,compshg,metalsd,metalsd,unknown,0.0,ta,fa,cblock,ta,ta,mn,glq,1018.0,unf,0.0,1153.0,2171.0,gasa,ta,y,sbrkr,1392,1248,0,2640,2.0,0.0,2,1,5,1,ta,10,maj1,1,gd,attchd,1977.0,rfn,3.0,1008.0,ta,ta,n,631,48,148,0,0,0,unknown,,unknown,0,7,2006,wd,normal,,113450.0
2755,50,rl,50.0,7500,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1.5fin,6,6,1947,1950,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,784.0,784.0,gasa,ex,y,fusea,900,412,0,1312,0.0,0.0,1,1,3,1,ta,6,typ,0,,detchd,1953.0,unf,2.0,649.0,ta,ta,y,0,28,0,0,0,0,unknown,,unknown,0,10,2006,wd,normal,,112000.0
2756,30,rl,60.0,10410,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,3,8,1930,2001,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,gd,pconc,ta,ta,no,unf,0.0,unf,0.0,713.0,713.0,gasa,ex,y,sbrkr,713,0,0,713,0.0,0.0,1,0,2,1,gd,5,typ,0,,detchd,1936.0,unf,1.0,371.0,fa,fa,n,0,75,161,0,0,0,unknown,,unknown,0,10,2006,wd,normal,,117000.0
2757,30,rl,60.0,10914,pave,grvl,reg,lvl,allpub,inside,gtl,names,artery,norm,1fam,1story,3,3,1929,1950,hip,compshg,wd sdng,wd sdng,unknown,0.0,ta,fa,cblock,ta,ta,mn,unf,0.0,unf,0.0,715.0,715.0,gasa,fa,n,fusep,715,0,0,715,0.0,0.0,1,0,2,1,ta,4,typ,0,,detchd,1967.0,unf,2.0,660.0,fa,ta,n,0,0,75,0,112,0,unknown,,unknown,0,8,2006,wd,normal,,126400.0
2758,50,rl,60.0,7008,pave,no_alley_access,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,1.5fin,4,8,1900,1998,gable,compshg,metalsd,metalsd,unknown,0.0,ta,gd,brktil,fa,fa,no,unf,0.0,unf,0.0,448.0,448.0,gasa,ex,y,sbrkr,448,272,0,720,0.0,0.0,1,0,1,1,fa,5,typ,0,,attchd,1900.0,unf,1.0,280.0,fa,ta,y,0,0,70,0,0,0,unknown,,unknown,0,3,2006,wd,normal,,117000.0
2759,70,rl,60.0,7200,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,2story,6,8,1915,1950,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ex,cblock,ta,ta,no,rec,338.0,unf,0.0,325.0,663.0,gasa,ex,y,sbrkr,774,821,0,1595,0.0,0.0,2,0,3,1,ta,7,typ,1,gd,detchd,1974.0,unf,2.0,528.0,ta,ta,y,49,0,231,0,0,0,unknown,,unknown,0,4,2006,wd,normal,,121050.0
2760,50,rl,60.0,10818,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,4,4,1910,1950,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,brktil,fa,ta,no,unf,0.0,unf,0.0,1077.0,1077.0,gasa,ta,y,fusea,981,779,0,1760,0.0,0.0,1,1,4,1,ta,7,typ,1,ta,detchd,1935.0,unf,2.0,648.0,fa,ta,y,120,0,96,0,0,0,unknown,,unknown,0,2,2006,cod,abnorml,,119200.0
2761,80,rl,83.0,10184,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,slvl,6,5,1963,1963,gable,compshg,hdboard,hdboard,brkface,379.0,ta,ta,cblock,ta,ta,av,alq,580.0,unf,0.0,503.0,1083.0,gasa,ta,y,sbrkr,1146,0,0,1146,0.0,1.0,1,0,3,1,ta,6,typ,1,gd,attchd,1963.0,unf,1.0,294.0,ta,ta,y,345,75,0,0,0,0,unknown,,unknown,0,6,2006,wd,normal,,159250.0
2762,20,rl,77.0,9510,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,5,1962,1985,gable,compshg,hdboard,hdboard,brkcmn,161.0,ta,ta,cblock,ta,ta,no,alq,701.0,unf,0.0,434.0,1135.0,gasa,ex,y,sbrkr,1207,0,0,1207,0.0,0.0,1,1,3,1,ta,6,typ,0,,attchd,1962.0,rfn,1.0,264.0,ta,ta,y,0,240,0,0,0,0,unknown,,unknown,0,5,2006,wd,normal,,156000.0
2763,20,rl,80.0,10800,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,posa,norm,1fam,1story,6,6,1961,1992,gable,compshg,hdboard,hdboard,brkface,104.0,ta,ta,cblock,ta,ta,no,rec,913.0,unf,0.0,400.0,1313.0,gasa,ta,y,sbrkr,1773,0,0,1773,1.0,0.0,2,0,3,1,ta,6,min2,2,ta,attchd,1961.0,rfn,2.0,418.0,ta,ta,y,355,98,0,0,144,0,unknown,,unknown,0,8,2006,wd,normal,,161000.0
2764,20,rl,86.0,11650,pave,no_alley_access,reg,lvl,allpub,corner,gtl,names,posa,norm,1fam,1story,7,5,1959,1959,hip,compshg,plywood,plywood,brkcmn,58.0,ta,ta,slab,,unknown,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,gasa,gd,y,fusea,1472,0,0,1472,0.0,0.0,2,0,2,1,gd,5,typ,1,gd,attchd,1959.0,unf,2.0,484.0,ta,ta,y,0,68,0,0,227,0,unknown,,unknown,0,6,2006,wd,normal,,159975.0
2765,60,rl,,18275,pave,no_alley_access,ir1,hls,allpub,inside,gtl,names,norm,norm,1fam,2story,7,8,1962,1998,gable,compshg,plywood,plywood,unknown,0.0,ta,ta,cblock,ta,ta,gd,alq,636.0,unf,0.0,802.0,1438.0,gasa,ta,y,sbrkr,1900,548,0,2448,1.0,0.0,3,0,3,1,ta,9,typ,2,gd,attchd,1962.0,rfn,2.0,441.0,ta,ta,y,520,102,0,0,0,0,unknown,,unknown,0,9,2006,wd,normal,,159725.0
2766,50,rl,60.0,12144,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1.5fin,4,6,1950,1950,gable,compshg,brkcomm,wd sdng,unknown,0.0,ta,ta,cblock,ta,ta,no,rec,455.0,unf,0.0,455.0,910.0,gasa,gd,y,sbrkr,910,611,0,1521,0.0,0.0,1,1,3,1,gd,6,min2,0,,detchd,1950.0,unf,1.0,597.0,fa,ta,y,199,0,168,0,0,0,unknown,,unknown,0,9,2006,wd,normal,,119000.0
2767,90,rl,60.0,8544,pave,no_alley_access,reg,lvl,allpub,corner,gtl,names,norm,norm,duplex,1story,3,4,1950,1950,gable,compshg,brkface,stone,unknown,0.0,ta,ta,slab,,unknown,no_basement,no_basement,0.0,no_basement,0.0,0.0,0.0,wall,fa,n,fusef,1040,0,0,1040,0.0,0.0,2,0,2,2,ta,6,typ,0,,detchd,1950.0,unf,2.0,400.0,ta,fa,y,0,0,0,0,0,0,unknown,,unknown,0,12,2006,wd,normal,,109900.0
2768,90,rl,75.0,8512,pave,no_alley_access,reg,lvl,allpub,corner,gtl,names,norm,norm,duplex,1story,5,5,1960,1960,hip,compshg,brkface,brkface,unknown,0.0,ta,ta,cblock,ta,fa,no,unf,0.0,unf,0.0,1556.0,1556.0,gasa,ta,y,sbrkr,1556,0,0,1556,0.0,0.0,2,0,4,2,ta,8,typ,0,,no_garage,,no_garage,0.0,0.0,,,y,0,0,0,0,0,0,unknown,,unknown,0,9,2006,wd,normal,,136900.0
2769,20,rl,70.0,7000,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,4,1961,1961,hip,compshg,brkface,brkface,unknown,0.0,ta,ta,cblock,ta,ta,no,glq,781.0,unf,0.0,369.0,1150.0,gasa,ta,y,sbrkr,1150,0,0,1150,0.0,0.0,1,0,3,1,ta,6,typ,0,,attchd,1961.0,rfn,1.0,288.0,ta,ta,y,0,0,0,0,162,0,unknown,,unknown,0,7,2006,wd,normal,,134800.0
2770,20,rl,74.0,7400,pave,no_alley_access,reg,lvl,allpub,corner,gtl,names,artery,norm,1fam,1story,7,6,1962,1962,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,cblock,ta,ta,no,lwq,809.0,unf,0.0,236.0,1045.0,gasa,gd,y,sbrkr,1045,0,0,1045,1.0,0.0,1,0,3,1,ta,6,typ,0,,detchd,1962.0,unf,2.0,528.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,3,2006,wd,normal,,139000.0
2771,20,rl,70.0,7000,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,artery,norm,1fam,1story,5,6,1962,1962,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,cblock,ta,ta,no,blq,468.0,unf,0.0,396.0,864.0,gasa,gd,y,sbrkr,864,0,0,864,0.0,1.0,1,0,3,1,ta,5,typ,0,,attchd,1962.0,unf,1.0,336.0,ta,ta,y,0,0,0,0,0,0,unknown,gdwo,unknown,0,2,2006,wd,normal,,140000.0
2772,190,rl,70.0,7000,pave,no_alley_access,reg,lvl,allpub,inside,gtl,names,artery,norm,2fmcon,sfoyer,5,5,1962,1962,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ta,cblock,ta,ta,av,alq,953.0,unf,0.0,72.0,1025.0,gasa,ta,y,sbrkr,1025,0,0,1025,1.0,0.0,1,0,3,1,ta,6,typ,0,,no_garage,,no_garage,0.0,0.0,,,y,96,80,0,0,0,0,unknown,,unknown,0,3,2006,wd,normal,,139000.0
2773,70,rm,62.0,9856,pave,grvl,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,2story,5,8,1900,2005,hip,compshg,cemntbd,cemntbd,unknown,0.0,gd,gd,pconc,fa,ta,no,unf,0.0,unf,0.0,716.0,716.0,gasa,ex,y,fusea,1007,1007,0,2014,0.0,0.0,2,0,5,1,ta,8,typ,0,,detchd,1900.0,unf,2.0,624.0,ta,ta,y,0,72,167,0,0,0,unknown,,unknown,0,6,2006,wd,normal,,108750.0
2774,50,rm,60.0,9600,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,5,6,1948,1950,gable,compshg,metalsd,metalsd,stone,264.0,ta,ta,cblock,ta,ta,no,rec,276.0,unf,0.0,936.0,1212.0,gasa,gd,y,fusea,1226,442,0,1668,1.0,0.0,1,0,3,1,ta,6,typ,0,,detchd,1948.0,unf,1.0,240.0,ta,ta,y,0,0,140,0,0,0,unknown,,unknown,0,5,2006,wd,normal,,115000.0
2775,50,rm,60.0,5520,pave,no_alley_access,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,1.5fin,4,6,1920,1980,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,pconc,ta,fa,no,lwq,284.0,unf,0.0,863.0,1147.0,gasa,ta,n,sbrkr,1147,510,0,1657,0.0,0.0,1,0,4,1,fa,9,typ,1,ta,detchd,1920.0,unf,1.0,162.0,fa,fa,n,0,0,0,0,0,0,unknown,,unknown,0,7,2006,wd,normal,,110250.0
2776,50,rm,60.0,9600,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,6,8,1900,2004,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,brktil,ta,ta,no,rec,381.0,unf,0.0,399.0,780.0,gasa,ex,y,sbrkr,940,476,0,1416,0.0,1.0,1,0,3,1,gd,7,typ,0,,detchd,1956.0,unf,2.0,400.0,ta,ta,y,0,24,0,0,0,0,unknown,,unknown,0,6,2006,wd,normal,,125500.0
2777,70,rm,58.0,6451,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,2story,7,7,1900,1970,gable,compshg,asbshng,wd sdng,unknown,0.0,ta,ta,stone,ta,ta,no,rec,208.0,unf,0.0,504.0,712.0,gasa,gd,y,sbrkr,848,580,0,1428,1.0,0.0,1,0,4,1,ta,7,typ,0,,detchd,1985.0,fin,2.0,576.0,ta,ta,y,264,0,84,0,0,0,unknown,,unknown,0,5,2006,wd,normal,,112750.0
2778,70,rm,66.0,3960,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,2story,7,8,1930,1950,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,502.0,502.0,gasa,ta,n,sbrkr,502,502,0,1004,0.0,0.0,1,0,2,1,gd,5,typ,1,po,detchd,1930.0,unf,1.0,200.0,fa,ta,n,280,0,68,0,0,0,unknown,mnprv,unknown,0,7,2006,wd,normal,,132000.0
2779,190,rm,56.0,7745,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,2fmcon,1.5fin,4,6,1900,1950,gable,compshg,metalsd,metalsd,unknown,0.0,gd,ta,pconc,ta,ta,no,unf,0.0,unf,0.0,938.0,938.0,gasa,gd,n,sbrkr,1084,867,0,1951,0.0,0.0,2,0,4,2,fa,9,typ,0,,detchd,1993.0,unf,2.0,576.0,ta,ta,p,0,6,28,0,0,0,unknown,,unknown,0,4,2006,wd,normal,,124500.0
2780,30,rm,56.0,7741,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,6,5,1924,1950,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ta,brktil,ta,fa,no,blq,143.0,rec,72.0,817.0,1032.0,gasa,gd,n,fusea,1032,0,0,1032,0.0,0.0,1,0,2,1,ta,5,typ,0,,detchd,1995.0,unf,1.0,280.0,ta,ta,y,0,0,112,0,0,0,unknown,mnprv,unknown,0,6,2006,cod,abnorml,,129750.0
2781,30,rm,50.0,5633,pave,pave,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,5,7,1925,1950,gable,compshg,metalsd,stucco,unknown,0.0,ta,ta,brktil,ta,fa,no,unf,0.0,unf,0.0,844.0,844.0,gasa,ta,y,sbrkr,844,0,0,844,0.0,0.0,1,0,2,1,ta,5,typ,0,,detchd,1925.0,unf,1.0,216.0,ta,ta,n,50,81,123,0,0,0,unknown,,unknown,0,7,2006,wd,normal,,119000.0
2782,20,rm,60.0,7200,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,4,5,1950,1950,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,576.0,576.0,gasa,ex,y,sbrkr,864,0,0,864,0.0,0.0,1,0,2,1,ta,5,typ,0,,detchd,1952.0,rfn,1.0,528.0,ta,ta,y,0,0,0,0,115,0,unknown,,unknown,0,8,2006,cod,normal,,116000.0
2783,70,rm,42.0,7614,pave,grvl,reg,lvl,allpub,inside,mod,oldtown,norm,norm,1fam,2story,3,5,1905,1950,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ta,brktil,ta,fa,mn,unf,0.0,unf,0.0,738.0,738.0,gasa,gd,y,fusea,714,662,0,1376,0.0,0.0,1,0,2,1,ta,7,typ,0,,detchd,1930.0,unf,1.0,216.0,ta,ta,n,0,0,104,0,225,0,unknown,,unknown,0,3,2006,wd,normal,,119000.0
2784,190,rm,50.0,6000,pave,no_alley_access,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,2fmcon,1story,5,7,1955,1955,hip,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,cblock,ta,ta,av,glq,576.0,unf,0.0,384.0,960.0,gasa,ta,y,fusea,960,0,0,960,1.0,0.0,1,0,3,1,ta,5,typ,0,,detchd,1976.0,unf,2.0,576.0,ta,ta,y,0,0,0,0,0,0,unknown,,unknown,0,6,2006,wd,normal,,112500.0
2785,50,rm,50.0,6000,pave,no_alley_access,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,5,7,1924,1950,gable,compshg,metalsd,metalsd,brkface,145.0,ta,gd,pconc,ta,ta,no,unf,0.0,unf,0.0,816.0,816.0,gasa,ex,y,sbrkr,816,750,0,1566,0.0,0.0,1,1,5,1,gd,7,typ,0,,detchd,1976.0,unf,2.0,450.0,ta,ta,y,24,0,296,0,0,0,unknown,mnprv,unknown,0,8,2006,wd,normal,,111500.0
2786,30,rm,52.0,7830,pave,no_alley_access,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,3,5,1921,1950,gable,compshg,asbshng,asbshng,unknown,0.0,ta,ta,brktil,fa,ta,no,lwq,416.0,unf,0.0,76.0,492.0,gasa,ta,y,sbrkr,492,0,0,492,1.0,0.0,1,0,1,1,ta,3,typ,0,,detchd,1921.0,unf,1.0,200.0,fa,ta,n,0,0,78,0,0,0,unknown,,unknown,0,6,2006,wd,normal,,115000.0
2787,50,rm,56.0,9576,pave,no_alley_access,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,6,7,1945,1950,gable,compshg,vinylsd,vinylsd,unknown,0.0,ta,ta,cblock,fa,ta,no,rec,310.0,unf,0.0,460.0,770.0,gasa,ta,y,sbrkr,885,297,0,1182,0.0,0.0,1,1,3,1,ta,5,typ,0,,detchd,1945.0,unf,1.0,378.0,fa,ta,y,0,0,0,0,0,0,unknown,gdwo,unknown,0,5,2006,wd,normal,,123750.0
2788,30,rm,48.0,5747,pave,no_alley_access,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,3,4,1920,1950,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0.0,798.0,798.0,gasa,gd,y,sbrkr,840,0,0,840,0.0,0.0,1,0,2,1,fa,5,typ,0,,detchd,1938.0,unf,1.0,250.0,ta,fa,n,112,0,0,0,0,0,unknown,,unknown,0,6,2006,wd,normal,,109500.0
2789,75,rm,70.0,6300,pave,no_alley_access,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,2.5unf,7,6,1910,2005,gable,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,1226.0,1226.0,gasa,ex,y,sbrkr,1226,878,0,2104,0.0,0.0,2,0,5,1,ta,9,typ,0,,detchd,1910.0,unf,2.0,432.0,fa,ta,p,0,341,88,0,0,0,unknown,,unknown,0,7,2006,wd,normal,,125000.0
2790,90,rm,33.0,5976,pave,no_alley_access,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,duplex,2story,5,7,1920,1950,hip,compshg,wd sdng,wd sdng,unknown,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0.0,624.0,624.0,gasa,gd,n,fusea,624,624,0,1248,0.0,0.0,2,0,2,2,ta,8,typ,0,,no_garage,,no_garage,0.0,0.0,,,n,0,130,256,0,0,0,unknown,,unknown,0,12,2006,wd,normal,,136450.0
2791,20,rm,65.0,9750,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,5,5,1958,1958,hip,compshg,hdboard,hdboard,unknown,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,960.0,960.0,gasa,ex,y,sbrkr,960,0,0,960,0.0,0.0,1,0,3,1,ta,5,typ,0,,detchd,2002.0,unf,2.0,624.0,ta,ta,y,0,0,0,0,0,0,unknown,,gar2,4500,7,2006,wd,normal,,124900.0
2792,50,c,63.0,4761,pave,no_alley_access,reg,lvl,allpub,corner,gtl,idotrr,norm,norm,1fam,1.5unf,3,3,1918,1950,gable,compshg,wd sdng,wd sdng,unknown,0.0,fa,fa,brktil,ta,fa,no,unf,0.0,unf,0.0,1020.0,1020.0,gasa,fa,n,fusep,1020,0,0,1020,0.0,0.0,1,0,2,1,fa,5,typ,0,,no_garage,,no_garage,0.0,0.0,,,n,0,0,105,0,0,0,unknown,,unknown,0,10,2006,conld,normal,,99888.0
2793,70,rl,69.0,11737,pave,no_alley_access,ir1,bnk,allpub,inside,gtl,brkside,norm,norm,1fam,2story,6,7,1924,1996,gambrel,compshg,brkcomm,stucco,unknown,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,848.0,848.0,gasw,ta,n,sbrkr,1017,810,0,1827,0.0,0.0,1,0,2,1,ta,9,typ,1,gd,detchd,1943.0,unf,1.0,240.0,fa,ta,y,27,36,42,0,0,0,unknown,gdprv,unknown,0,5,2006,wd,normal,,130000.0
2794,50,rm,51.0,6120,pave,no_alley_access,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5fin,3,5,1930,1950,gable,compshg,asbshng,asbshng,unknown,0.0,gd,ta,cblock,ta,ta,no,rec,347.0,unf,0.0,381.0,728.0,gasa,ex,y,sbrkr,728,434,0,1162,1.0,0.0,1,0,3,1,ta,6,typ,0,,detchd,1930.0,unf,1.0,258.0,fa,po,y,0,24,0,0,0,0,unknown,,unknown,0,11,2006,conli,abnorml,,124000.0
2795,50,rm,51.0,6120,pave,no_alley_access,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5fin,5,7,1930,1984,gable,compshg,metalsd,metalsd,unknown,0.0,ta,gd,brktil,ta,ta,no,unf,0.0,unf,0.0,741.0,741.0,gasa,gd,y,sbrkr,741,583,0,1324,0.0,0.0,1,0,3,1,gd,7,typ,0,,detchd,1930.0,unf,1.0,180.0,fa,ta,y,0,0,55,0,0,0,unknown,,unknown,0,2,2006,wd,normal,,131500.0
2796,30,rl,50.0,11672,pave,pave,ir2,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1story,5,5,1925,1950,gable,compshg,metalsd,metalsd,unknown,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0.0,816.0,816.0,gasa,ta,y,fusea,816,0,0,816,0.0,0.0,1,0,2,1,ta,4,typ,0,,detchd,1925.0,unf,1.0,210.0,fa,fa,n,168,0,112,0,0,0,unknown,,unknown,0,7,2006,wd,normal,,129500.0
